id,product_code,name,volume,price,category,stock,image_url,target_gender,target_age_group,mood_tag,usage_context
185,cf4e420e-2ede-4a08-8209-0eaa5a110cf5,Dây rút nhựa (Túi 100 sợi),1 túi,15000,Khác,62,https://drive.google.com/uc?export=view&id=14bpYPcUYPVvJeL_IJwlCa7jdhb7e2Q8k,unisex,25_34,neutral,daily
186,da5a3390-cf73-4a9f-bffc-f6e02a0905b2,Bút bi Thiên Long (Cây),1 cây,4000,Văn phòng phẩm,40,https://drive.google.com/uc?export=view&id=1vdI7aLTSWGrAAuzVJe1wpvEKxednP7_P,unisex,25_34,neutral,daily
187,8d1b6427-b718-48bd-8808-6af55eca8d5a,Vở học sinh 96 trang,1 cái,8000,Văn phòng phẩm,169,https://drive.google.com/uc?export=view&id=1azYZjzn6_V9e1AzrwmS99Zs6stsHZ7ve,unisex,25_34,neutral,daily
188,4a5f7c93-02f6-48e0-bcb4-a1c7ae3aec53,Bút chì gỗ 2B,1 cây,3000,Văn phòng phẩm,148,https://drive.google.com/uc?export=view&id=1OXYhugr2dqWjZyyaBp5PwatPuosvkv3_,unisex,25_34,neutral,daily
189,93e833a2-fb76-46e8-90d0-51b4a2067b2a,Gôm tẩy (Cục),1 cái,5000,Văn phòng phẩm,89,https://drive.google.com/uc?export=view&id=1aq2OSEGvYveqg9JM7Fg2uM5dUkv6Xrvv,unisex,25_34,neutral,daily
190,91a2bcb3-d18b-47dc-ab24-5af040967bf2,Thước kẻ 20cm,1 cái,5000,Văn phòng phẩm,13,https://drive.google.com/uc?export=view&id=1KTF1ommUXC2Cct8BXBNks4sRadeijahe,unisex,25_34,neutral,daily
191,1e416e03-2048-4d85-8f63-b6085adb65ae,Hồ dán giấy (Chai),1 cái,4000,Văn phòng phẩm,44,https://drive.google.com/uc?export=view&id=1t9f5cPRs5UI8b1U3Ye7tuRGau9MlQdUU,unisex,25_34,neutral,daily
192,b812638a-f73d-4a60-9695-eac88da8a809,Bấm kim số 10 (Cái),1 cái,20000,Văn phòng phẩm,102,https://drive.google.com/uc?export=view&id=1bgT9HvfIn9AlwdrpavgO28Jo_AaCsRxD,unisex,25_34,neutral,daily
193,057d7a10-7e86-4899-a4d3-2bbb14ab8e8d,Bìa hồ sơ Clearbag (Cái),1 cái,3000,Văn phòng phẩm,28,https://drive.google.com/uc?export=view&id=1JxtEFmMRe_sv9ikaAgkDEc9IS7-NFSg3,unisex,25_34,neutral,daily
194,3fe5094c-900b-4c6d-9730-f0f768c3f1e1,Dao rọc giấy (Cây),1 cây,10000,Văn phòng phẩm,161,https://drive.google.com/uc?export=view&id=1Tn9PHlU92AO5zjTEysYgia7U9OdqkBGO,unisex,25_34,neutral,daily
195,0c817e5a-0d94-4f29-be97-bc218296a244,Khẩu trang y tế (Hộp 50),1 hộp,35000,Chăm sóc sức khỏe,147,https://drive.google.com/uc?export=view&id=1YGt-Ik0UsnHKs8WuLlc1pt63QdXPLhF2,unisex,25_34,neutral,daily
196,c2e580f2-5d4f-48aa-8b5a-e9e74fc29bfe,Băng cá nhân Urgo (Hộp 100),1 hộp,25000,Chăm sóc sức khỏe,165,https://drive.google.com/uc?export=view&id=1mplJQKbChmrf_K0xwoWS5K5B8dszuDyW,unisex,25_34,neutral,daily
197,068f6987-474e-4559-aac7-6903691b2dad,Dầu gió xanh Con Ó (Chai),1 chai,30000,Chăm sóc sức khỏe,179,https://drive.google.com/uc?export=view&id=1c51TzpwuJAByCYHKPIcY7571KjInnVlz,unisex,25_34,neutral,daily
198,2c790f44-7ee9-4c1d-9170-0f67eaf7e736,Mũ bảo hiểm nửa đầu,1 cái,80000,Mũ bảo hiểm,16,https://drive.google.com/uc?export=view&id=14UqYYXM9AvJiPhULigAPC7GP4Zs2Sy3i,unisex,25_34,neutral,travel
199,78df9983-9047-45ca-8867-aa9f19c6e3d6,Áo mưa tiện lợi (Cái),1 cái,10000,Đồ dùng thời tiết,104,https://drive.google.com/uc?export=view&id=1UtI3Y9wiYdFwq1Ue59tWA-CNYnILtKHT,unisex,25_34,fear,rain
200,44e0b85c-6165-439b-84b4-6f85374c19e1,Dù cầm tay gấp gọn,1 cái,70000,Đồ dùng thời tiết,198,https://drive.google.com/uc?export=view&id=1oaYckH5EK5rhpPdBq1zrU2pj_3JgLIHU,unisex,25_34,fear,rain
201,e2b8c4e1-00d7-476e-9541-5da23db32d9e,Vớ chân nam/nữ (Đôi),1 đôi,12000,Phụ kiện & quần áo nhỏ,122,https://drive.google.com/uc?export=view&id=1DPK8baEyAkvTT-2192x1eoXQ3dMSNvap,male,18_24,neutral,daily
202,0a2dc91b-cdf6-46b2-99d4-697dbd70067f,Tai nghe có dây (Cái),1 cái,50000,Phụ kiện điện thoại,12,https://drive.google.com/uc?export=view&id=1EczD1ZsVYD2BN7IA4n0fi2VW1nrJLyrz,unisex,25_34,neutral,daily
203,cd3322e6-fa79-4ff1-9ec1-017716f5f8af,Cáp sạc Android/iPhone,1 cái,40000,Phụ kiện điện thoại,87,https://drive.google.com/uc?export=view&id=1b28JXgGaArAF01Hlec8RFE9eRq28zATH,unisex,25_34,neutral,daily
204,e03863a3-5056-43ed-af9e-77bdb148f682,Củ sạc USB 2 cổng,1 cái,50000,Phụ kiện điện thoại,25,https://drive.google.com/uc?export=view&id=1lMq5Xx21BnxbNYYoDIP-12GeN3Po-9JS,unisex,25_34,neutral,daily
205,57f232f5-1156-4349-a927-f00ce7a05827,Thẻ cào điện thoại 20k,1 cái,20000,Thẻ cào,17,https://drive.google.com/uc?export=view&id=1xFF9qyg7eTPJE4dCCRZOFjjlqpL_25_W,unisex,25_34,neutral,daily
